Date,Open,High,Low,Close,Adj Close,Volume
2017-06-11,189020.406250,192501.593750,182475.656250,190029.000000,190029.000000,112574176000
2017-06-12,189714.843750,192543.984375,162396.750000,171466.343750,171466.343750,165657606320
2017-06-13,172838.265625,179628.125000,170869.984375,174785.890625,174785.890625,114584596000
2017-06-14,174776.890625,179116.531250,154983.125000,160984.156250,160984.156250,108970048800
2017-06-15,160548.031250,162804.421875,142879.765625,159064.000000,159064.000000,130774818334
2017-06-16,159386.046875,163697.843750,153937.578125,162270.828125,162270.828125,77006092731
2017-06-17,161977.671875,173006.781250,160105.968750,171118.343750,171118.343750,98868476208
2017-06-18,171084.203125,171519.109375,162127.140625,164186.328125,164186.328125,75941061738
2017-06-19,164234.000000,171594.062500,164234.000000,166951.515625,166951.515625,93277778926
2017-06-20,167058.531250,178339.250000,166965.703125,175650.718750,175650.718750,119660148553
2017-06-21,174853.062500,179141.140625,171675.609375,173527.625000,173527.625000,104963205335
2017-06-22,173652.171875,175871.890625,170405.796875,174742.421875,174742.421875,70915942533
2017-06-23,174867.093750,178270.500000,174804.453125,176991.796875,176991.796875,61985847573
2017-06-24,176579.765625,177831.968750,166564.093750,168210.265625,168210.265625,63367721032
2017-06-25,168115.484375,172952.125000,164560.703125,166965.156250,166965.156250,74867730064
2017-06-26,167039.953125,168631.312500,153104.375000,159686.531250,159686.531250,107165130400
2017-06-27,159686.531250,164556.453125,150407.859375,164556.453125,164556.453125,96046758205
2017-06-28,164593.843750,167956.703125,160307.203125,166073.953125,166073.953125,76359611904
2017-06-29,165607.625000,167380.812500,162365.296875,164179.734375,164179.734375,61420892762
2017-06-30,164174.562500,165365.937500,160143.750000,160299.484375,160299.484375,55586541446
2017-07-01,161059.359375,162524.171875,156318.546875,157308.453125,157308.453125,50394142076
2017-07-02,157427.984375,162460.203125,154742.593750,161955.562500,161955.562500,51934112922
2017-07-03,161444.453125,168259.796875,160505.015625,166253.656250,166253.656250,62513022080
2017-07-04,166055.234375,170454.671875,165948.265625,168521.218750,168521.218750,63836800973
2017-07-05,168600.906250,169934.593750,164485.343750,168595.937500,168595.937500,61008770007
2017-07-06,168991.843750,169354.109375,167241.875000,168826.000000,168826.000000,49313856522
2017-07-07,168827.953125,188382.640625,161427.015625,162705.437500,162705.437500,59264813133
2017-07-08,162809.437500,166108.562500,161003.234375,166108.562500,166108.562500,47373116966
2017-07-09,166190.609375,170252.656250,162636.312500,162691.218750,162691.218750,34099497600
2017-07-10,163131.156250,163811.734375,149596.828125,152911.500000,152911.500000,71616840000
2017-07-11,153770.609375,155753.281250,148167.218750,150904.343750,150904.343750,85836008000
2017-07-12,150580.312500,156208.109375,146860.281250,154605.250000,154605.250000,72017077594
2017-07-13,154854.015625,156287.234375,150878.203125,151978.437500,151978.437500,53869554319
2017-07-14,152151.828125,152323.281250,140546.093750,143772.609375,143772.609375,56811658582
2017-07-15,143565.328125,143630.968750,128133.843750,128677.812500,128677.812500,63964111165
2017-07-16,128234.906250,132534.562500,118646.164063,124233.320313,124233.320313,76147967002
2017-07-17,124413.570313,143465.109375,124413.570313,143331.328125,143331.328125,77297203200
2017-07-18,143660.000000,153441.437500,139238.000000,149024.437500,149024.437500,97198661050
2017-07-19,149294.375000,154221.921875,145255.265625,146067.875000,146067.875000,79997677056
2017-07-20,145840.421875,186718.062500,145840.421875,181368.921875,181368.921875,144784868260
2017-07-21,182708.453125,182708.453125,168794.703125,171750.390625,171750.390625,95890789970
2017-07-22,171806.390625,184282.593750,171103.375000,180915.531250,180915.531250,75783628370
2017-07-23,180785.484375,182335.750000,170860.656250,175783.140625,175783.140625,69069439200
2017-07-24,175931.218750,178827.765625,173935.796875,177275.250000,177275.250000,55757600871
2017-07-25,177445.125000,178139.796875,159724.203125,165873.781250,165873.781250,94000593170
2017-07-26,165956.828125,168080.734375,157647.718750,162676.765625,162676.765625,60287359251
2017-07-27,163272.312500,172668.750000,162669.703125,171287.812500,171287.812500,50589457440
2017-07-28,171797.484375,185755.515625,171797.484375,180085.625000,180085.625000,88478208948
2017-07-29,179958.046875,180069.609375,172635.406250,174792.703125,174792.703125,51528155034
2017-07-30,174660.640625,176849.359375,169561.343750,176762.812500,176762.812500,45258004191
2017-07-31,177151.312500,185426.921875,174329.890625,184510.578125,184510.578125,55223096210
2017-08-01,184251.328125,187243.937500,172002.312500,174213.281250,174213.281250,84898097224
2017-08-02,174781.750000,175890.281250,169869.109375,172479.921875,172479.921875,69671669518
2017-08-03,172409.312500,179179.718750,170855.453125,178633.250000,178633.250000,51257520420
2017-08-04,178773.375000,184466.390625,174747.531250,184247.515625,184247.515625,63758682456
2017-08-05,184358.218750,209322.937500,182907.609375,206962.484375,206962.484375,123792825624
2017-08-06,207261.531250,209531.625000,200771.265625,204503.000000,204503.000000,70313059918
2017-08-07,204429.187500,216873.906250,202400.031250,215643.953125,215643.953125,94599105515
2017-08-08,215087.437500,222150.484375,213530.875000,217805.718750,217805.718750,111628030196
2017-08-09,217835.015625,217985.312500,207379.968750,213433.421875,213433.421875,93800440800
2017-08-10,213393.203125,221331.609375,212545.656250,216706.234375,216706.234375,97103400926
2017-08-11,216228.125000,235998.843750,216119.171875,234132.515625,234132.515625,129629021677
2017-08-12,234133.140625,253328.109375,231764.640625,249145.875000,249145.875000,142353397467
2017-08-13,248846.375000,269905.093750,247420.000000,261238.531250,261238.531250,202608232020
2017-08-14,260779.328125,277175.937500,255176.593750,277175.937500,277175.937500,157847117523
2017-08-15,277295.156250,285560.843750,250444.718750,268124.468750,268124.468750,208889878828
2017-08-16,269304.781250,281121.625000,256721.375000,280826.468750,280826.468750,145785442494
2017-08-17,281327.593750,287760.781250,272297.656250,277942.875000,277942.875000,163836336187
2017-08-18,277471.281250,280147.187500,257346.984375,266654.156250,266654.156250,188534199027
2017-08-19,265188.406250,271950.531250,254472.546875,268774.250000,268774.250000,190720305851
2017-08-20,268492.875000,268940.218750,260838.609375,261978.125000,261978.125000,135215158275
2017-08-21,262158.875000,263354.781250,255689.203125,256531.546875,256531.546875,179551060630
2017-08-22,256314.234375,264519.312500,235522.203125,262710.062500,262710.062500,241165438000
2017-08-23,261972.656250,272710.375000,261528.031250,265863.343750,265863.343750,151763266652
2017-08-24,264971.906250,280264.031250,264522.500000,277592.906250,277592.906250,130497511025
2017-08-25,277473.781250,285164.812500,275842.687500,279782.406250,279782.406250,110590083072
2017-08-26,279811.843750,280273.906250,273249.281250,278553.593750,278553.593750,96743038976
2017-08-27,278086.406250,282661.750000,276306.562500,280504.312500,280504.312500,98397437952
2017-08-28,280604.812500,281411.125000,269954.500000,280051.968750,280051.968750,125201190067
2017-08-29,280470.531250,296089.781250,278656.000000,293103.062500,293103.062500,159133980800
2017-08-30,292548.750000,295842.812500,285890.781250,292110.718750,292110.718750,123993331226
2017-08-31,291489.406250,302775.656250,291093.343750,300687.718750,300687.718750,124339377969
2017-09-01,300583.500000,313186.468750,299308.937500,313186.468750,313186.468750,166393097503
2017-09-02,313788.906250,318502.062500,286120.750000,293132.843750,293132.843750,174271396654
2017-09-03,293549.000000,301795.406250,282814.093750,293401.093750,293401.093750,123762824824
2017-09-04,293956.156250,293956.156250,263081.375000,271272.125000,271272.125000,191293679623
2017-09-05,270758.562500,283824.531250,256018.984375,280535.562500,280535.562500,172939871872
2017-09-06,280539.406250,295757.937500,280539.406250,294468.531250,294468.531250,139133871649
2017-09-07,293957.375000,297969.125000,287366.531250,294438.312500,294438.312500,118074128248
2017-09-08,294776.312500,297849.562500,259914.968750,269709.687500,269709.687500,172262771343
2017-09-09,269777.281250,274816.531250,262397.937500,269538.125000,269538.125000,88413750421
2017-09-10,269747.281250,270774.156250,251997.328125,262961.125000,262961.125000,107092363261
2017-09-11,262931.156250,271809.312500,261459.718750,266030.000000,266030.000000,99560109969
2017-09-12,266516.500000,277862.093750,261560.296875,264479.250000,264479.250000,119378400854
2017-09-13,264554.156250,264554.156250,242554.875000,248485.765625,248485.765625,142042234880
2017-09-14,248023.687500,250918.406250,202225.515625,202295.390625,202295.390625,174169798226
2017-09-15,203023.156250,239332.812500,188797.312500,233183.218750,233183.218750,265912020171
2017-09-16,233197.968750,244165.687500,223584.781250,232383.187500,232383.187500,116568532000
2017-09-17,231180.578125,234932.656250,220882.750000,229680.515625,229680.515625,79435707673
2017-09-18,230206.828125,261694.843750,230206.828125,260794.765625,260794.765625,124662750103
2017-09-19,261345.859375,262646.875000,248371.796875,252355.937500,252355.937500,100556096157
2017-09-20,251802.375000,259170.000000,248408.875000,251105.703125,251105.703125,78034704069
2017-09-21,250817.703125,251778.796875,234163.218750,235291.390625,235291.390625,91463908147
2017-09-22,235095.703125,243949.312500,230233.203125,235233.046875,235233.046875,77413032590
2017-09-23,235182.515625,247446.609375,232892.843750,245709.593750,245709.593750,60132505024
2017-09-24,245952.546875,245952.546875,237578.437500,238611.203125,238611.203125,49759690295
2017-09-25,238529.578125,257250.156250,238529.578125,255675.500000,255675.500000,89491993851
2017-09-26,255827.875000,259968.234375,252859.265625,254773.781250,254773.781250,68318003795
2017-09-27,254812.390625,276642.375000,254280.890625,276026.031250,276026.031250,110844884800
2017-09-28,275793.406250,280637.156250,269041.531250,273277.812500,273277.812500,112088467200
2017-09-29,273074.250000,275236.406250,264209.968750,271869.281250,271869.281250,89275199205
2017-09-30,272067.812500,284627.281250,271724.968750,283339.468750,283339.468750,78852521205
2017-10-01,283492.250000,287586.250000,278839.937500,287586.250000,287586.250000,78902157185
2017-10-02,287068.375000,291928.375000,285870.031250,287950.625000,287950.625000,93499130785
2017-10-03,287894.468750,289462.468750,279063.781250,282708.593750,282708.593750,84339547505
2017-10-04,282832.343750,284292.906250,273782.562500,275014.125000,275014.125000,72617972371
2017-10-05,275047.937500,284182.375000,270663.250000,281952.625000,281952.625000,75677696758
2017-10-06,281695.312500,288230.656250,281439.312500,285807.281250,285807.281250,69963374508
2017-10-07,285711.812500,290585.312500,282553.437500,289474.343750,289474.343750,59304021920
2017-10-08,289656.125000,302372.531250,288084.812500,301479.281250,301479.281250,85913956161
2017-10-09,301743.468750,318823.687500,298136.812500,311851.500000,311851.500000,128657156909
2017-10-10,312125.312500,321146.968750,310922.781250,312024.875000,312024.875000,104213382912
2017-10-11,312498.562500,317523.500000,310115.125000,314445.156250,314445.156250,79631537830
2017-10-12,314647.156250,354321.500000,314153.312500,354321.500000,354321.500000,181594237786
2017-10-13,355443.625000,379911.500000,353667.093750,365346.250000,365346.250000,233903482741
2017-10-14,365108.156250,377670.000000,361751.156250,377287.656250,377287.656250,107977896885
2017-10-15,377557.437500,378626.187500,354438.656250,367350.500000,367350.500000,127839903660
2017-10-16,367957.343750,373895.375000,358987.593750,370417.031250,370417.031250,129912089685
2017-10-17,371451.531250,376471.718750,355302.687500,364498.281250,364498.281250,118447592371
2017-10-18,364388.375000,364388.375000,335152.687500,363618.468750,363618.468750,156048513516
2017-10-19,363166.468750,373325.312500,359740.156250,370996.718750,370996.718750,115717296680
2017-10-20,370970.062500,394088.937500,365713.687500,390924.593750,390924.593750,153108579778
2017-10-21,389971.250000,402853.031250,387908.500000,392234.968750,392234.968750,143527706757
2017-10-22,392564.000000,395139.187500,376675.875000,390727.562500,390727.562500,132311989940
2017-10-23,390570.187500,395080.406250,372710.875000,385574.562500,385574.562500,156161640523
2017-10-24,385912.687500,385912.687500,358212.031250,359673.750000,359673.750000,178039353918
2017-10-25,359540.968750,373571.093750,351294.031250,373341.937500,373341.937500,127696987684
2017-10-26,373156.937500,387326.500000,371421.625000,382810.125000,382810.125000,123503743200
2017-10-27,382480.156250,388227.343750,372573.812500,375960.812500,375960.812500,111218307671
2017-10-28,376410.875000,382192.500000,369996.468750,374152.187500,374152.187500,91303937200
2017-10-29,374240.000000,406808.812500,372298.062500,400184.875000,400184.875000,185923371200
2017-10-30,397648.687500,403042.125000,391658.531250,397564.843750,397564.843750,114923928538
2017-10-31,397661.500000,418895.656250,395068.562500,418764.218750,418764.218750,149638739128
2017-11-01,416988.406250,436897.531250,411883.468750,436897.531250,436897.531250,185307867464
2017-11-02,437572.843750,476095.281250,436342.968750,457058.750000,457058.750000,300493944396
2017-11-03,457641.812500,481980.687500,452179.843750,465260.906250,465260.906250,217524469197
2017-11-04,462467.187500,483664.093750,453869.125000,476375.781250,476375.781250,160329294132
2017-11-05,477961.781250,491708.343750,473357.406250,478148.312500,478148.312500,153655472730
2017-11-06,477877.875000,481480.718750,452812.375000,453810.750000,453810.750000,201090971796
2017-11-07,453832.718750,470123.937500,453832.718750,464741.906250,464741.906250,151328423245
2017-11-08,464546.750000,504806.312500,462767.000000,484245.781250,484245.781250,298751817154
2017-11-09,483410.968750,483410.968750,461243.718750,464118.406250,464118.406250,209609461461
2017-11-10,466077.250000,475060.625000,419555.187500,431238.000000,431238.000000,339369560616
2017-11-11,431268.625000,447854.437500,404267.000000,414261.218750,414261.218750,319849601310
2017-11-12,410211.531250,431688.250000,359618.687500,387706.562500,387706.562500,583660918700
2017-11-13,386936.375000,445656.156250,380813.937500,429187.437500,429187.437500,409804442265
2017-11-14,429317.625000,441973.062500,422663.062500,433978.062500,433978.062500,209090995046
2017-11-15,433913.281250,479155.250000,433913.281250,477412.156250,477412.156250,274149437154
2017-11-16,477914.656250,520190.218750,468343.625000,513942.625000,513942.625000,334533541320
2017-11-17,512759.562500,522619.656250,490809.250000,501161.468750,501161.468750,302405067740
2017-11-18,500395.625000,512603.218750,485198.218750,506437.656250,506437.656250,238404022940
2017-11-19,504869.593750,526705.187500,500193.437500,522452.218750,522452.218750,204737289039
2017-11-20,522619.937500,542687.937500,516907.125000,533820.625000,533820.625000,227080655875
2017-11-21,534152.687500,541911.500000,504731.406250,523582.625000,523582.625000,277488559662
2017-11-22,524016.625000,539148.750000,523855.750000,535407.750000,535407.750000,235707098365
2017-11-23,534034.500000,536306.250000,518942.812500,518942.812500,518942.812500,272756488703
2017-11-24,521218.375000,541389.437500,512626.750000,533766.187500,533766.187500,327140320082
2017-11-25,532991.375000,568508.812500,529721.687500,568508.812500,568508.812500,280801022270
2017-11-26,568387.250000,615847.875000,567517.375000,603406.625000,603406.625000,354105752392
2017-11-27,604840.375000,633013.562500,604840.375000,633013.562500,633013.562500,364483686078
2017-11-28,633341.062500,652247.000000,627017.687500,647786.687500,647786.687500,408864005938
2017-11-29,648984.562500,741144.687500,617826.312500,636332.062500,636332.062500,744452263527
2017-11-30,637501.937500,696259.437500,593440.187500,659862.500000,659862.500000,535873277789
2017-12-01,657605.687500,712291.250000,625111.062500,708035.937500,708035.937500,437579062943
2017-12-02,708210.125000,730266.125000,703488.000000,714422.437500,714422.437500,331484641193
2017-12-03,714945.000000,765004.750000,700707.625000,730459.625000,730459.625000,426302062618
2017-12-04,729956.500000,750374.000000,713534.937500,750374.000000,750374.000000,394743222431
2017-12-05,752208.500000,774872.812500,745943.687500,766839.687500,766839.687500,443709991296
2017-12-06,767270.812500,927094.312500,767270.812500,922087.562500,922087.562500,816584478064
2017-12-07,920448.750000,1155604.625000,906977.000000,1155604.625000,1155604.625000,1158897161010
2017-12-08,1149355.250000,1184895.500000,923941.562500,1068229.250000,1068229.250000,1362637853980
2017-12-09,1065257.250000,1082000.000000,881620.812500,978538.562500,978538.562500,896861517187
2017-12-10,977906.750000,1021888.187500,852718.875000,996409.687500,996409.687500,866044848935
2017-12-11,994604.500000,1127019.500000,993147.437500,1089883.125000,1089883.125000,782103467060
2017-12-12,1088789.125000,1145148.000000,1069033.875000,1121551.750000,1121551.750000,940484691146
2017-12-13,1127000.000000,1136859.625000,1033758.687500,1057508.500000,1057508.500000,836361211187
2017-12-14,1055987.500000,1098745.125000,1040793.875000,1065562.125000,1065562.125000,886300129646
2017-12-15,1067961.625000,1162588.500000,1067961.625000,1134481.125000,1134481.125000,916841675400
2017-12-16,1137902.500000,1263248.875000,1122205.375000,1249198.500000,1249198.500000,816290229701
2017-12-17,1247814.500000,1287102.250000,1215670.500000,1226351.125000,1226351.125000,853066417902
2017-12-18,1224147.125000,1244296.125000,1176062.500000,1227131.625000,1227131.625000,952695885622
2017-12-19,1227394.875000,1230303.875000,1106489.375000,1138597.625000,1138597.625000,1082092714760
2017-12-20,1137547.250000,1149793.625000,1030741.375000,1065803.125000,1065803.125000,1420017240330
2017-12-21,1066944.250000,1125826.000000,982239.687500,1011543.625000,1011543.625000,1057227553710
2017-12-22,1017631.000000,1020537.062500,757489.500000,885373.500000,885373.500000,1420893955420
2017-12-23,892856.312500,998760.875000,885181.500000,940895.812500,940895.812500,837634868191
2017-12-24,935070.875000,936210.250000,815980.312500,891390.437500,891390.437500,740742908660
2017-12-25,895877.562500,934097.937500,860864.125000,897842.625000,897842.625000,682647440853
2017-12-26,898482.750000,1054833.625000,897989.937500,1031031.187500,1031031.187500,861613382247
2017-12-27,1035110.562500,1085948.000000,969582.312500,1015406.250000,1015406.250000,800580044206
2017-12-28,1017047.437500,1018605.375000,892962.812500,935838.437500,935838.437500,790399536550
2017-12-29,941559.875000,976633.687500,913180.062500,935505.250000,935505.250000,831417675214
2017-12-30,937145.687500,937145.687500,788306.875000,826738.937500,826738.937500,922509445746
2017-12-31,823260.187500,917709.437500,814189.937500,903603.062500,903603.062500,774659998363
2018-01-01,900781.750000,900781.750000,837625.562500,869622.250000,869622.250000,655292159999
2018-01-02,867571.875000,979959.875000,838620.000000,950614.250000,950614.250000,1068916782180
2018-01-03,950366.812500,989690.375000,942885.500000,965263.500000,965263.500000,1071365660160
2018-01-04,969689.437500,997818.312500,920925.312500,988911.312500,988911.312500,1380945947770
2018-01-05,981177.125000,1121270.250000,963781.500000,1103810.250000,1103810.250000,1509844138230
2018-01-06,1105874.750000,1121726.375000,1061702.125000,1109984.875000,1109984.875000,1159863646370
2018-01-07,1110004.000000,1113316.000000,1018834.062500,1043526.375000,1043526.375000,1004793804320
2018-01-08,1043437.687500,1047345.250000,901936.562500,962846.250000,962846.250000,1168730218780
2018-01-09,959901.250000,983471.375000,918303.937500,929216.187500,929216.187500,1060658883700
2018-01-10,928776.875000,952601.312500,871924.062500,952601.312500,952601.312500,1177020928580
2018-01-11,952276.875000,955496.062500,835730.500000,853681.312500,853681.312500,1052891485960
2018-01-12,856744.375000,905235.125000,837907.812500,889166.125000,889166.125000,767378509822
2018-01-13,887372.687500,932344.187500,887372.687500,913308.750000,913308.750000,811764951857
2018-01-14,913982.875000,922950.437500,843844.812500,875899.187500,875899.187500,704948733540
2018-01-15,875600.250000,917433.687500,867612.125000,877695.500000,877695.500000,809803299870
2018-01-16,878730.687500,879175.250000,652575.562500,735506.875000,735506.875000,1206831733900
2018-01-17,731704.687500,745990.625000,600618.312500,714727.750000,714727.750000,1202898740270
2018-01-18,715379.312500,773172.187500,698350.375000,732787.125000,732787.125000,959202719477
2018-01-19,729907.000000,765620.312500,713450.250000,740784.312500,740784.312500,685452336168
2018-01-20,743898.687500,836233.437500,743898.687500,823226.937500,823226.937500,753184516464
2018-01-21,822588.750000,823016.375000,720412.937500,740318.375000,740318.375000,634063173304
2018-01-22,742424.437500,763396.500000,654144.000000,698297.875000,698297.875000,673129132443
2018-01-23,699134.687500,725435.750000,645971.000000,692860.500000,692860.500000,615863857920
2018-01-24,695091.750000,732524.187500,677356.250000,723025.812500,723025.812500,632744010443
2018-01-25,726991.187500,748274.125000,702366.062500,715084.500000,715084.500000,563535021619
2018-01-26,714868.562500,740317.000000,665125.812500,710165.937500,710165.937500,619565905521
2018-01-27,710388.437500,738359.187500,698583.437500,727285.312500,727285.312500,482068466781
2018-01-28,729484.812500,765401.875000,729484.812500,749255.062500,749255.062500,530832389269
2018-01-29,747297.125000,754931.875000,710689.687500,718338.125000,718338.125000,451957006120
2018-01-30,718999.375000,719024.875000,639105.250000,643569.187500,643569.187500,550058914613
2018-01-31,643690.187500,660036.125000,622430.562500,649448.687500,649448.687500,510935318600
2018-02-01,650478.000000,654830.687500,560879.625000,586639.437500,586639.437500,637102846658
2018-02-02,584831.687500,584831.687500,499404.187500,566227.687500,566227.687500,816048809535
2018-02-03,567597.937500,604699.687500,529094.500000,588295.250000,588295.250000,465754219931
2018-02-04,588345.875000,598551.875000,514961.843750,530721.875000,530721.875000,453556014716
2018-02-05,530307.000000,536060.750000,432832.937500,446041.468750,446041.468750,595465646676
2018-02-06,452228.718750,504171.968750,388721.656250,497806.812500,497806.812500,898787180546
2018-02-07,497902.468750,546625.250000,464077.250000,489820.937500,489820.937500,589309625600
2018-02-08,490885.250000,549943.750000,490885.250000,531394.750000,531394.750000,600902587332
2018-02-09,531796.562500,562137.312500,507479.656250,562137.312500,562137.312500,436535333212
2018-02-10,561049.937500,586944.875000,533730.500000,554733.062500,554733.062500,500626982870
2018-02-11,554361.812500,554361.812500,510286.968750,523082.281250,523082.281250,393901693276
2018-02-12,523819.625000,577525.062500,523819.625000,573710.687500,573710.687500,402101386460
2018-02-13,573720.250000,575760.875000,543429.187500,552527.375000,552527.375000,366071218974
2018-02-14,552630.875000,610090.812500,552630.875000,608558.312500,608558.312500,506979906748
2018-02-15,608153.875000,653901.375000,600283.625000,649531.312500,649531.312500,579005698999
2018-02-16,647569.875000,662910.437500,630851.687500,657425.750000,657425.750000,468705301954
2018-02-17,655729.812500,715601.500000,651997.500000,713879.875000,713879.875000,556374955867
2018-02-18,714567.250000,729111.125000,663342.250000,677847.625000,677847.625000,561715184926
2018-02-19,677899.000000,724228.875000,675368.000000,721113.250000,721113.250000,491570252348
2018-02-20,721530.812500,775508.750000,721530.812500,739529.937500,739529.937500,643736137677
2018-02-21,737487.187500,740489.750000,679045.625000,692737.937500,692737.937500,609466009192
2018-02-22,690793.937500,718038.250000,646438.375000,650024.875000,650024.875000,522363989285
2018-02-23,645611.437500,680337.375000,631480.875000,666481.125000,666481.125000,500745652069
2018-02-24,665614.187500,685638.875000,617688.937500,634905.625000,634905.625000,447590069964
2018-02-25,633828.375000,642032.312500,608636.750000,625308.062500,625308.062500,369239011788
2018-02-26,625612.125000,678675.250000,615617.125000,671347.500000,671347.500000,471950819942
2018-02-27,673109.000000,705688.312500,663537.437500,696198.687500,696198.687500,452174733415
2018-02-28,693706.187500,722223.187500,677630.125000,677943.125000,677943.125000,452239584870
2018-03-01,677102.000000,720831.000000,674996.062500,714224.250000,714224.250000,477232984905
2018-03-02,715946.062500,729746.562500,707860.500000,722944.187500,722944.187500,496938679116
2018-03-03,723954.937500,751753.937500,717466.500000,749243.375000,749243.375000,436292085350
2018-03-04,749745.500000,750736.625000,726185.062500,750736.625000,750736.625000,396747405849
2018-03-05,752027.812500,761117.625000,744711.812500,752495.937500,752495.937500,420584464558
2018-03-06,747736.500000,747736.500000,694060.062500,699561.625000,699561.625000,443373671113
2018-03-07,701119.125000,708996.687500,628727.812500,646466.562500,646466.562500,570720422737
2018-03-08,645549.937500,660519.687500,607251.687500,611615.125000,611615.125000,467814457959
2018-03-09,612896.375000,616259.375000,554070.562500,608061.250000,608061.250000,566816883014
2018-03-10,608910.437500,620679.562500,574909.937500,577353.937500,577353.937500,350757150064
2018-03-11,576493.062500,632438.250000,560495.687500,623760.375000,623760.375000,410019625860
2018-03-12,625342.750000,645887.812500,581988.812500,598148.687500,598148.687500,419601839524
2018-03-13,596064.125000,615101.187500,580983.437500,596286.000000,596286.000000,388525418624
2018-03-14,597570.062500,606726.875000,523086.687500,536131.750000,536131.750000,417390451936
2018-03-15,537489.937500,547589.875000,505372.875000,539389.875000,539389.875000,444101258281
2018-03-16,540822.687500,557863.062500,520185.062500,541825.937500,541825.937500,343703902003
2018-03-17,540757.750000,542357.562500,507677.031250,514438.843750,514438.843750,287611219722
2018-03-18,512726.000000,535793.250000,480721.406250,534374.687500,534374.687500,431414567240
2018-03-19,542200.937500,565536.562500,532449.187500,562804.687500,562804.687500,438805264143
2018-03-20,562088.687500,590126.500000,546685.187500,581425.625000,581425.625000,414979558569
2018-03-21,582991.875000,598410.437500,576780.750000,581921.187500,581921.187500,393830772716
2018-03-22,582583.312500,593093.250000,557575.000000,568223.375000,568223.375000,360028390042
2018-03-23,568729.875000,576997.687500,543273.125000,576997.687500,576997.687500,386898730076
2018-03-24,578448.750000,584571.750000,563097.187500,563254.437500,563254.437500,368085712159
2018-03-25,559660.375000,564157.000000,549022.500000,552055.812500,552055.812500,296950806559
2018-03-26,552230.562500,553644.875000,513467.093750,532133.312500,532133.312500,383801804503
2018-03-27,531524.000000,533648.812500,505185.750000,508677.625000,508677.625000,349263570587
2018-03-28,508923.750000,529389.062500,507127.500000,518234.375000,518234.375000,321534134119
2018-03-29,519836.406250,520830.593750,461068.656250,466558.750000,466558.750000,414179673841
2018-03-30,466933.125000,473783.343750,435190.687500,448641.750000,448641.750000,409509988808
2018-03-31,448769.375000,469303.125000,446883.781250,454046.531250,454046.531250,296463394074
2018-04-01,455969.250000,459738.468750,424964.500000,445627.812500,445627.812500,295085037251
2018-04-02,445668.812500,464590.468750,443827.531250,461297.031250,461297.031250,282193612799
2018-04-03,462499.156250,489435.781250,460560.562500,484572.593750,484572.593750,357425517558
2018-04-04,484592.093750,485467.500000,442524.343750,445773.750000,445773.750000,321037440001
2018-04-05,445436.187500,451201.000000,432177.781250,441928.187500,441928.187500,365879085752
2018-04-06,442219.468750,445805.437500,427177.750000,430829.875000,430829.875000,244541312471
2018-04-07,430452.687500,457721.062500,430452.687500,448667.937500,448667.937500,258161524316
2018-04-08,449245.093750,461682.468750,449245.093750,455966.906250,455966.906250,237120297922
2018-04-09,457317.250000,466415.625000,432696.281250,439758.906250,439758.906250,317869199078
2018-04-10,441363.812500,446294.312500,435434.531250,443849.312500,443849.312500,277472390196
2018-04-11,444414.968750,454717.718750,443944.406250,454717.718750,454717.718750,302906518377
2018-04-12,453873.312500,515661.718750,444805.406250,515010.250000,515010.250000,581400015666
2018-04-13,515783.156250,534208.000000,506502.968750,515211.375000,515211.375000,506631017087
2018-04-14,513822.218750,531181.312500,511951.500000,521102.187500,521102.187500,338740816896
2018-04-15,521956.281250,544081.875000,521956.281250,543474.437500,543474.437500,342202320000
2018-04-16,544026.437500,546217.562500,518659.781250,527520.562500,527520.562500,368625541079
2018-04-17,528370.875000,543931.812500,517592.562500,518930.250000,518930.250000,453180781194
2018-04-18,521710.718750,538677.437500,517874.250000,536418.312500,536418.312500,429080370331
2018-04-19,536145.625000,546551.750000,534799.250000,546263.250000,546263.250000,465183009546
2018-04-20,545773.937500,587871.250000,544242.687500,585593.937500,585593.937500,558602895768
2018-04-21,585789.875000,595639.125000,572772.375000,588887.375000,588887.375000,499714019532
2018-04-22,590838.937500,595908.562500,581210.187500,582722.875000,582722.875000,438899365170
2018-04-23,582188.625000,594982.062500,581819.187500,594082.125000,594082.125000,460663648378
2018-04-24,594312.312500,646245.312500,593879.250000,643914.000000,643914.000000,709072345496
2018-04-25,644148.437500,647089.250000,588885.312500,591868.500000,591868.500000,741570231708
2018-04-26,593312.375000,620004.875000,583929.562500,620004.875000,620004.875000,599233373800
2018-04-27,620614.062500,625672.000000,598627.375000,598627.375000,598627.375000,503990571572
2018-04-28,595444.750000,626939.312500,594959.875000,622702.312500,622702.312500,519923018538
2018-04-29,622564.375000,634892.562500,612393.000000,627404.937500,627404.937500,589698342790
2018-04-30,627873.187500,631272.250000,608630.312500,614034.562500,614034.562500,576381984000
2018-05-01,614760.187500,615053.187500,591254.812500,609058.687500,609058.687500,515152599388
2018-05-02,608096.187500,617224.750000,602121.187500,615851.125000,615851.125000,503978100264
2018-05-03,615721.125000,653156.687500,611838.937500,649525.750000,649525.750000,680418590270
2018-05-04,646302.000000,653837.312500,639000.062500,648107.750000,648107.750000,549033214819
2018-05-05,648075.750000,665728.250000,647731.000000,658623.000000,658623.000000,511226100712
2018-05-06,657765.125000,664100.750000,632373.375000,645037.187500,645037.187500,482520539629
